;emote;emote_sound_duration;emote_sound_danceability;emote_sound_energy;emote_sound_loudness;emote_sound_bpm;emote_sound_acousticness;emote_sound_instrumentalness;emote_sound_liveness;emote_sound_speechiness;emote_sound_valence;emote_sound_title;emote_sound_artist;emote_sound_genre;emote_sound_album;emote_sound_release_year
60;13840;30.12;15.47439193725586;4.0938283314303225;2.129065086395466;69.36406707763672;10.936874518860662;-9.327824701476748;16.531299591064453;10.327824701476748;0.6146463751792908;A Pimp Named Slickback;Lakim;Dance;Classics II;2019.0
61;5813;38.03;19.130882263183594;13.705225299784145;5.228981746969687;94.5911636352539;9.083587553386211;-15.727677466727858;19.944381713867188;16.727677466727858;0.7080494165420532;Controller Player (feat. TaniRift);Pamperson;Hip-Hop/Rap;Unknown;Unknown
62;7547;35.02;17.70564842224121;6.235221855534358;3.254489608945005;91.7317123413086;9.104635761589403;-16.21464236126698;16.104379653930664;17.21464236126698;0.7510644793510437;Paul's Dream;Hans Zimmer;Soundtrack;The Dune Sketchbook (Music from the Soundtrack);2021.0
63;3709;31.02;15.605401992797852;0.0371238933367656;0.105230769722196;100.36177825927734;0.0321615557217651;-16.950415025704572;15.437311172485352;17.950415025704572;0.8130438327789307;Wind, Barstow, Flaps, Clothes Sound Effect;Pro Sound Effects Suite;Soundtrack;Unknown;Unknown
64;10636;30.13;15.2006254196167;8.17137153724225;3.777668654753413;132.9281768798828;3.340261739799846;-20.3869189318324;15.41557788848877;21.3869189318324;0.7261484861373901;Tootsee Roll;69 Boyz;Hip-Hop/Rap;Nineteen Ninety Quad;1994.0
65;12035;30.12;15.192720413208008;13.653744111440536;5.592777119377331;98.03498077392578;19.323325635103927;-13.635081983458186;14.591629028320312;14.635081983458186;0.8692625761032104;Are We Okay?;99retro;Pop;Are We Okay? - Single;2023.0
66;8846;32.02;16.047164916992188;3.718216795254114;2.1353462876048255;184.57017517089844;4.301449275362319;-19.280872913600263;15.99061393737793;20.280872913600263;0.5254411101341248;C.R.E.A.M. (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk);Wu-Tang Clan;Hip-Hop/Rap;Enter the Wu-Tang (36 Chambers);2013.0
67;6843;31.02;15.625139236450195;11.601494554557195;4.786361822876988;84.62857818603516;9.585639491398654;-17.29420609451965;15.340648651123049;18.29420609451965;0.7234145402908325;Do the Fortnite;Lil Forklift;Christian;Unknown;Unknown
68;9231;33.13;16.66620445251465;14.424290718421398;5.5180217729527925;130.9792022705078;4.841736694677871;-24.51152415502639;16.800315856933594;25.51152415502639;0.9193228483200072;Never Let Me Go (Extended Mix) [feat. Jennifer Needles];Chris Reece;Dance;The Divine Circle - Extended Versions;2010.0
69;7963;35.02;17.45203399658203;0.3610608571210555;0.2395940421372677;143.1651611328125;1.3973509933774837;-1.739784043811429;14.250951766967772;2.739784043811429;0.4996451437473297;Wild;Code Taco;Dance;Unknown;Unknown
70;13841;30.14;15.204062461853027;22.19386432123872;7.294703961817118;102.05492401123048;8.722307692307693;-14.370417745713477;14.64844799041748;15.370417745713477;0.7910721898078918;soak city (do it) [Fortnite Emote Version];310babii;Hip-Hop/Rap;nights and weekends;2024.0
71;10390;30.12;15.110477447509766;28.500541398581692;9.053629095808784;124.9613800048828;14.14395688991532;-17.998051236585557;16.371246337890625;18.998051236585557;0.7943775057792664;Way Too Fast;Downhill Demon;Unknown;Unknown;Unknown
72;1484;31.03;15.551344871520996;7.587765309714291;3.724354115737472;154.30209350585938;7.304932735426009;-17.827726535428557;15.634429931640623;18.827726535428557;0.8555343151092529;Pick It Up;Lo5tar;Hip-Hop/Rap;Pick It Up - Single;2019.0
73;9190;30.12;15.32609748840332;3.1069116633160654;2.0378813649154197;101.416259765625;9.590454195535028;-13.040277867235984;15.13244342803955;14.040277867235984;0.8594000339508057;The Imperial March (Darth Vader's Theme);John Williams & London Symphony Orchestra;Soundtrack;Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack);1980.0
74;12342;30.12;15.108817100524902;22.294106243345656;7.804436281133177;150.07577514648438;9.629715165511932;-21.404264687299285;14.650404930114746;22.404264687299285;0.6856105327606201;"Welcome To the Split Show (From ""Fortnite"")";Joystick Jams;Hip-Hop/Rap;"Welcome To the Split Show (From ""Fortnite"") - Single";2023.0
75;11677;30.12;15.124483108520508;25.77332478116845;8.62564153879812;126.06299591064452;9.914549653579677;-22.939722632333993;14.682173728942873;23.939722632333993;0.393950879573822;Vienna;Boris Brejcha;Unknown;Unknown;Unknown
76;528;12.02;5.971707820892334;0.8702943560080549;0.7146009940006339;129.8028564453125;4.242774566473988;10.689498840081765;4.646009922027588;-9.689498840081765;0.9477635025978088;La Cumparsita (Oswaldo Pugliese Cover);Production Music;Unknown;Unknown;Unknown
77;8932;40.02;20.23692512512207;0.8475673390135331;0.7755624630637096;96.27245330810548;2.3217391304347825;-5.9154195684620134;20.249391555786133;6.9154195684620134;0.8590383529663086;The Chicken Dance;Lawrence Welk;Pop;The Incredible - Lawrence Welk;1972.0
78;10780;30.12;15.26029109954834;8.472434032914352;4.015466543362606;102.8265609741211;10.472671285604312;-12.154104718231554;14.977701187133787;13.154104718231554;0.8220845460891724;Meet Me in the Sticks;BananaKingVr;Hip-Hop/Rap;Unknown;Unknown
79;272;38.02;19.073741912841797;3.420425881273122;2.110192014679464;127.06759643554688;5.75594874923734;-14.639446565132443;19.106199264526367;15.639446565132443;0.7711474895477295;Eurasier (Trance Mix);Hasenchat Music;Electronic;Techno Trax;2015.0
80;514;31.02;15.586669921875;16.18871756650336;6.2868007194166955;123.638916015625;3.849663425579656;-26.43200223129664;15.93199348449707;27.43200223129664;0.7994329333305359;Swag;H4 Hafiz;Hip-Hop/Rap;Unknown;Unknown
81;500;34.03;17.103282928466797;6.8066441527965855;3.336484914672834;115.70020294189452;2.81799591002045;-22.868766143488028;17.188663482666016;23.868766143488028;0.6679806113243103;Fandangle;Code Taco;Dance;Unknown;Unknown
82;266;34.03;17.196176528930664;2.0494343032809668;1.44277090032094;126.93067932128906;2.1172460804362645;-19.38710361461848;17.201168060302734;20.38710361461848;0.5055848956108093;Electro Shuffle;Nite Gamic;Alternative;Unknown;Unknown
83;10031;30.12;15.272504806518556;4.967375519975634;2.723973555132077;139.8015594482422;8.252501924557352;-17.356769979596596;15.227540969848633;18.356769979596596;0.7162909507751465;Monster Mash;"Bobby ""Boris"" Pickett & The Crypt-Kickers";Pop;Monster Mash and More Ghoulish Greats;1962.0
84;16330;30.03;15.00691032409668;6.1897014417933685;2.983572589695223;127.01367950439452;9.063320463320464;-13.021948692809548;14.84000015258789;14.021948692809548;0.8052115440368652;Houdini;Eminem;Hip-Hop/Rap;The Death of Slim Shady (Coup De Grâce);2024.0
85;516;30.02;14.927616119384766;9.07937802788636;4.264792642439535;134.03756713867188;14.220247295208654;-13.671665780073525;14.505240440368652;14.671665780073525;0.8777127861976624;Jamboree;Code Taco;Dance;Unknown;Unknown
86;270;31.03;15.556657791137695;3.847445879928887;2.264320032516689;95.0364761352539;6.710762331838565;-18.21157695425049;15.534361839294434;19.21157695425049;0.9343574643135072;Fresh;Nite Gamic;Electronic;Unknown;Unknown
87;264;36.02;18.22662353515625;2.8909440627456533;1.883962316966344;112.3120574951172;4.427559562137798;-15.664263314331418;18.521240234375;16.664263314331418;0.8379237055778503;I’m Gay;Itzdylxn;Hip-Hop/Rap;Trip To Uranus;2022.0
88;502;32.02;16.02347755432129;1.1455413131652386;1.021359090680006;65.13167572021484;5.768115942028985;-12.969504787610918;16.00478172302246;13.969504787610918;0.7958282828330994;Flapper;Nite Gamic;Alternative;Unknown;Unknown
89;258;37.02;18.54940414428711;18.854736242843774;6.76545737025142;132.00035095214844;8.025689223057643;-21.542198497350743;18.5343074798584;22.542198497350743;0.7567121386528015;Breakdown;Nite Gamic;Pop;Unknown;Unknown
90;1243;33.02;16.53577423095703;3.549414949421967;2.135077637644244;102.01405334472656;5.050561797752809;-16.43667552181805;16.77399253845215;17.43667552181805;0.8476133942604065;Lavish;Code Taco;Dance;Unknown;Unknown
91;5757;3.02;1.5673468112945557;3.874807731458339;2.0851385458740466;184.5702667236328;7.234848484848484;-9.492893357394168;1.769876480102539;10.492893357394168;0.9364415407180786;War's Horizon;Code Taco;Dance;Unknown;Unknown
92;15349;30.04;15.072169303894045;7.306739689642743;3.657294937168539;145.13064575195312;10.05868725868726;-16.787281475460667;14.773377418518066;17.787281475460667;0.857358455657959;MEDITATION;Jory11;Electronic;MEDITATION - Single;2024.0
93;5958;36.02;17.908035278320312;0.2694915192386439;0.254534884659819;83.42169952392578;0.3747585318737926;-7.633587911175319;17.779584884643555;8.633587911175319;0.6463235020637512;Construction, Ambience - Building Construction: Hammers, Saws, Ambience Construction & Demolition Ambiences, Sfx;Sound Effects Library;Soundtrack;Construction: Sound Effects;2012.0
94;9192;30.11;15.033347129821776;13.111165021603586;5.457792030365417;119.9273910522461;9.491525423728811;-18.67784656875857;14.547646522521973;19.67784656875857;0.91851806640625;At Night (Purple Disco Machine Extended Remix);Shakedown;Dance;At Night (Purple Disco Machine Extended Remix) - Single;2010.0
95;16708;30.03;15.08046817779541;4.158946622070105;2.4508158534779625;107.01720428466795;8.64015444015444;-6.720008061935543;14.898369789123535;7.720008061935543;0.9280752539634703;Standing Next to You;Jung Kook;K-Pop;GOLDEN;2023.0
96;15573;30.02;14.875740051269531;18.146154803760822;6.134226732566331;77.32564544677734;7.599690880989181;-16.4686451737281;15.07140827178955;17.4686451737281;0.8075854182243347;Miss The Rage;Trippie Redd & Playboi Carti;Hip-Hop/Rap;Trip At Knight;2021.0
97;2414;31.03;15.62821102142334;11.93694452646412;4.9991188217414;116.65479278564452;7.21898355754858;-17.135330011077887;16.063732147216797;18.135330011077887;0.8486645817756653;Lazerism Fortnite Emote;Major Lazer;Unknown;Unknown;Unknown
98;489;35.02;17.517568588256836;31.70319522477822;9.65743777981708;137.62217712402344;4.991390728476821;-28.627849375984315;17.671411514282227;29.627849375984315;0.8195444941520691;Clean Groove;Nite Gamic;Alternative;Unknown;Unknown
99;4919;30.0;15.23560619354248;13.072171895893698;5.0071894450353165;128.13296508789062;13.968290796597062;-12.267835625838918;15.274085998535156;13.267835625838918;0.907531201839447;O3zrony Atalt Ragel;DJ Yofa;Pop;O3zrony Atalt Ragel - Single;2024.0
100;6840;30.02;14.940699577331545;4.2220436843123625;2.39148611544273;105.40567016601562;5.042503863987635;-0.1491381415551733;14.72714614868164;1.1491381415551734;0.917719066143036;Iko Iko (My Bestie) [feat. Small Jam];Justin Wellington;Reggae;Iko Iko (My Bestie) [feat. Small Jam] - Single;2017.0
101;3086;31.02;15.603296279907228;14.713595854896369;5.670531440930152;133.365234375;11.202692595362752;-15.218673326248286;15.260611534118652;16.218673326248286;0.8151955604553223;Feelin' Jaunty;Code Taco;Dance;Unknown;Unknown
102;8886;32.03;16.055631637573242;7.247210553633305;3.5572136496938267;91.77323150634766;13.18682114409848;-7.76985626911774;16.460254669189453;8.76985626911774;0.9157641530036926;Triunfo;Emicida;Axé;Triunfo - Single;2011.0
103;13842;30.12;14.995445251464844;8.700868783825886;3.831600340810501;111.63681030273438;9.423402617398;-7.648630136139795;14.976702690124512;8.648630136139795;0.8863540887832642;Pretty Girl Era;LU KALA;Pop;Pretty Girl Era - Single;2022.0
104;11660;30.14;15.028446197509766;18.911286487037028;6.681578707484931;104.98063659667967;6.41;-18.76312604147272;15.049400329589844;19.76312604147272;0.8417055010795593;BILLS PAID (feat. Latto & City Girls);DJ Khaled;Hip-Hop/Rap;GOD DID;2022.0
105;3333;33.02;16.451129913330078;9.415164478765435;4.229784170656272;102.94805908203124;4.492977528089888;-22.457291368794472;16.63126564025879;23.457291368794472;0.7730133533477783;Raise the Roof;Code Taco;Dance;Unknown;Unknown
106;265;46.02;22.920127868652344;12.315527263406144;4.965505554920317;128.6739501953125;11.879475542107915;-16.28005712409092;22.870140075683594;17.28005712409092;0.851596474647522;Drop the Bass;Fortnite;Pop;Unknown;Unknown
107;7380;32.02;16.129161834716797;7.549363748694304;3.606962750670905;120.12984466552734;8.644927536231885;-18.10356368938289;16.214441299438477;19.10356368938289;0.87190181016922;Music For Moogs (Cosmos);DeerPark Reflections;Ambient/Instrumental;Lost Dream;2021.0
108;517;35.02;17.671470642089844;2.1998487380350205;1.5934712014875418;132.56121826171875;3.8569536423841058;-3.3058263675712345;17.537303924560547;4.3058263675712345;0.7716930508613586;Jugglin';Nite Gamic;Alternative;Unknown;Unknown
109;271;30.02;14.876084327697754;10.150923470145852;4.458889677273999;95.91262817382812;6.790571870170015;-17.879591347416493;15.118151664733888;18.879591347416493;0.8558443784713745;Glowsticks;Code Taco;Dance;Unknown;Unknown
110;16331;30.01;14.961968421936035;17.264308089358728;6.613249010335902;135.8962860107422;4.301391035548686;-26.88278512202975;14.882390022277832;27.88278512202975;0.5777354836463928;HYPNOTIC DATA;Odetari;Dance;XIII SORROWS;2023.0
111;10096;7.95;3.991344451904297;4.76969522364887;2.721260778278689;110.6838607788086;17.75581395348837;-4.495244388273636;5.5350565910339355;5.495244388273636;0.477192759513855;Man Endagre;Jacky Gossy;World;Evangadi Productions;2016.0
112;15688;30.05;15.05213451385498;1.170297740931863;0.8770720143178955;119.4775848388672;2.9228395061728394;-6.46257924274708;14.628710746765137;7.46257924274708;0.78058922290802;Коляда (Haitura Live);Ivan Kupala & Zdob și Zdub;Folk;Здорово, Кострома (Коллекция ремиксов и римейков);2000.0
