id;name;url;wishlists;occurrences;votes_fire;votes_love;votes_neutral;votes_disgust;votes_poop
8790;STAKE YOUR CLAIM;https://fortnite.gg/cosmetics?id=8790;1,926;2;672;143;274;93;378
8708;FAN FERVOR;https://fortnite.gg/cosmetics?id=8708;769;30;678;234;499;216;1.3K
8729;MA-YA-HI;https://fortnite.gg/cosmetics?id=8729;9,226;46;12K;1.9K;2.3K;982;4K
8726;SQUEAK!;https://fortnite.gg/cosmetics?id=8726;1,054;23;727;150;173;82;664
8670;VICTORY COLORS;https://fortnite.gg/cosmetics?id=8670;892;14;783;186;384;130;493
8677;SIDE SHUFFLE;https://fortnite.gg/cosmetics?id=8677;4,394;32;4.1K;876;1.8K;883;6.6K
8634;LIL' SPEEDER BIKE;https://fortnite.gg/cosmetics?id=8634;2,408;72;3.5K;736;857;368;1.7K
8612;MONSTER MASH;https://fortnite.gg/cosmetics?id=8612;10,439;10;7.8K;1.1K;1.2K;455;2.1K
8676;READY UP;https://fortnite.gg/cosmetics?id=8676;1,335;20;611;123;115;45;180
8605;MIRACLE TRICKSHOT;https://fortnite.gg/cosmetics?id=8605;5,809;13;3.7K;701;766;310;972
8568;IT'S A TRICK!;https://fortnite.gg/cosmetics?id=8568;2,540;16;1.4K;226;194;62;202
8532;TETH'S THRONE;https://fortnite.gg/cosmetics?id=8532;6,901;14;4.1K;451;364;135;453
8474;IT'S A WASH;https://fortnite.gg/cosmetics?id=8474;3,697;16;2.4K;460;545;180;532
8537;FEEL THE FLOW;https://fortnite.gg/cosmetics?id=8537;6,117;35;4.6K;898;1.5K;959;12.5K
8536;PUMP ME UP;https://fortnite.gg/cosmetics?id=8536;12,606;32;6.4K;1.2K;1.2K;559;2.1K
8516;COPINES;https://fortnite.gg/cosmetics?id=8516;12,940;35;10.7K;1.4K;969;382;1.8K
8443;IRON MAN, REVEALED;https://fortnite.gg/cosmetics?id=8443;1,486;56;1.1K;186;225;108;408
8346;SYPHER'S STRUT;https://fortnite.gg/cosmetics?id=8346;6,261;54;10.3K;1.3K;1.2K;499;2.7K
8292;JUG BAND;https://fortnite.gg/cosmetics?id=8292;5,267;34;7.2K;1K;878;330;1.4K
8293;JIGGLE JIGGLE;https://fortnite.gg/cosmetics?id=8293;12,795;48;15.8K;2.6K;2.4K;1.1K;5.4K
8306;STARFIRE'S FLOURISH;https://fortnite.gg/cosmetics?id=8306;2,996;10;1K;272;330;134;381
8291;THE DIP;https://fortnite.gg/cosmetics?id=8291;8,164;23;4.4K;602;1K;360;2.2K
8259;JUMP AROUND;https://fortnite.gg/cosmetics?id=8259;8,781;37;6.6K;1.4K;1.8K;761;2.8K
8232;SHOWTIME;https://fortnite.gg/cosmetics?id=8232;2,091;37;1.4K;348;825;407;3.8K
8239;INVESTIGATE;https://fortnite.gg/cosmetics?id=8239;1,878;23;936;230;468;193;866
8201;FORGET ME NOT;https://fortnite.gg/cosmetics?id=8201;11,294;40;9.5K;1.6K;1.7K;664;2.2K
8202;VEGETA'S CHARGING UP;https://fortnite.gg/cosmetics?id=8202;2,043;51;1.1K;144;118;59;237
8199;GOKU'S CHARGING UP;https://fortnite.gg/cosmetics?id=8199;3,164;51;2.5K;254;162;70;340
8200;FUSION! HAH!!;https://fortnite.gg/cosmetics?id=8200;4,413;51;5.4K;863;1.1K;460;3.6K
8126;BOOP!;https://fortnite.gg/cosmetics?id=8126;5,154;13;2.8K;661;678;306;1.1K
8164;U CAN'T C ME;https://fortnite.gg/cosmetics?id=8164;4,769;51;10K;1.4K;1.4K;635;3.5K
8127;DRIPPIN' FLAVOR;https://fortnite.gg/cosmetics?id=8127;7,152;75;15.5K;2.1K;2K;1.1K;5.2K
8066;FORT KNIGHTED;https://fortnite.gg/cosmetics?id=8066;3,464;16;1.5K;367;424;169;487
8096;BRING THE HAMMER DOWN;https://fortnite.gg/cosmetics?id=8096;1,557;57;610;139;124;48;185
8002;LIL' CARPET RIDE;https://fortnite.gg/cosmetics?id=8002;3,123;12;1.3K;351;501;183;480
8043;GALAXIAN;https://fortnite.gg/cosmetics?id=8043;4,664;15;1.7K;333;280;90;334
8020;STRIKING SHADOW SNAKES;https://fortnite.gg/cosmetics?id=8020;1,807;19;846;149;166;71;307
8019;RASENSHURIKEN;https://fortnite.gg/cosmetics?id=8019;3,901;19;1.9K;279;224;96;555
7986;SPIDEY LANDING;https://fortnite.gg/cosmetics?id=7986;3,353;67;3K;648;686;310;950
7863;BATTLE STANCES!;https://fortnite.gg/cosmetics?id=7863;974;20;534;113;144;41;162
7859;PAC-BRAINED;https://fortnite.gg/cosmetics?id=7859;5,499;26;3.3K;504;408;127;431
7804;OBI-WAN'S MESSAGE;https://fortnite.gg/cosmetics?id=7804;1,921;49;2.2K;361;552;256;1K
7795;LIL' DIPLODOCULUS;https://fortnite.gg/cosmetics?id=7795;8,385;52;12.4K;1.5K;1K;418;2.2K
6789;LIL' ED-209;https://fortnite.gg/cosmetics?id=6789;2,119;23;1.4K;348;378;128;635
6785;THE AIRPLANE;https://fortnite.gg/cosmetics?id=6785;4,833;16;1.9K;516;984;372;1.5K
6673;SNACKIN';https://fortnite.gg/cosmetics?id=6673;4,354;11;3.7K;692;710;218;765
6771;THE POLLO DANCE;https://fortnite.gg/cosmetics?id=6771;7,384;55;7K;1.2K;1.4K;640;3.4K
6778;PSYCHIC ENERGY MANIPULATION;https://fortnite.gg/cosmetics?id=6778;2,762;44;2.7K;573;573;218;903
6734;HOW SWEET!;https://fortnite.gg/cosmetics?id=6734;2,585;16;1.9K;571;1.1K;566;4.3K
6723;BLANKA BACKFLIP;https://fortnite.gg/cosmetics?id=6723;1,239;22;867;143;203;95;357
6722;SAKURA'S VICTORY SWAY;https://fortnite.gg/cosmetics?id=6722;3,510;22;2.1K;242;194;82;307
6732;TRIUMPHANT;https://fortnite.gg/cosmetics?id=6732;6,518;22;6.7K;837;994;423;1.6K
6692;WU-TANG IS FOREVER;https://fortnite.gg/cosmetics?id=6692;4,134;62;4.1K;577;799;363;2.1K
6619;ROOTIN' TOOTIN';https://fortnite.gg/cosmetics?id=6619;1,752;5;1K;226;485;186;727
6618;CHESS MASTER;https://fortnite.gg/cosmetics?id=6618;5,523;16;2.5K;538;457;123;424
6641;IT'S A VIBE;https://fortnite.gg/cosmetics?id=6641;16,495;39;15K;1.7K;1.2K;542;2.7K
6635;VIKING WAR CRY;https://fortnite.gg/cosmetics?id=6635;1,546;11;548;148;193;71;234
6483;ASSASSIN'S STRIKE;https://fortnite.gg/cosmetics?id=6483;2,395;10;1.5K;227;237;82;257
6617;LIL' MOWER;https://fortnite.gg/cosmetics?id=6617;2,921;8;1.5K;308;365;130;342
6590;BOARD FLAIR;https://fortnite.gg/cosmetics?id=6590;3,362;22;2.1K;632;781;298;968
6450;HEART SIGN;https://fortnite.gg/cosmetics?id=6450;5,939;7;2.2K;423;351;159;400
6449;SERVE STANCE;https://fortnite.gg/cosmetics?id=6449;2,249;31;1.5K;477;947;373;2.1K
6434;HANDS OFF!;https://fortnite.gg/cosmetics?id=6434;1,893;51;1.8K;460;707;290;1.1K
6433;DEAL 'EM OUT;https://fortnite.gg/cosmetics?id=6433;2,130;45;1.6K;398;542;205;747
6415;BUSINESS UP FRONT;https://fortnite.gg/cosmetics?id=6415;5,121;15;1.6K;473;692;231;779
6414;GET GONE;https://fortnite.gg/cosmetics?id=6414;10,416;40;8.3K;1.5K;1.7K;833;3.6K
6412;UPDATE JOURNAL;https://fortnite.gg/cosmetics?id=6412;2,001;37;1.3K;314;628;236;888
6337;FREEDOM WHEELS;https://fortnite.gg/cosmetics?id=6337;10,688;23;6.4K;928;761;336;1.2K
6349;THIS IS THE WAY;https://fortnite.gg/cosmetics?id=6349;2,090;75;4.1K;735;1.1K;455;2.2K
6328;MAXIMUM BOUNCE;https://fortnite.gg/cosmetics?id=6328;8,044;35;14.2K;1.8K;1.6K;651;2.9K
6277;I LIKE TO MOVE IT;https://fortnite.gg/cosmetics?id=6277;10,715;44;10.9K;1.8K;1.8K;757;2.8K
6299;ARM THE PUMPKIN!;https://fortnite.gg/cosmetics?id=6299;1,880;69;2K;621;779;357;1.3K
6273;PUNCHING PRACTICE;https://fortnite.gg/cosmetics?id=6273;3,602;14;1.8K;348;482;190;613
6287;SLALOM STYLE;https://fortnite.gg/cosmetics?id=6287;14,186;4;10.2K;988;622;293;967
6276;DANCE MONKEY;https://fortnite.gg/cosmetics?id=6276;8,332;46;8.3K;1.9K;2.5K;1.3K;10.2K
6247;THE CRANE KICK;https://fortnite.gg/cosmetics?id=6247;3,724;19;2.2K;344;339;142;560
6165;NOISEMAKER;https://fortnite.gg/cosmetics?id=6165;1,676;10;2K;518;804;305;1K
6221;SHAKE & SPLIT;https://fortnite.gg/cosmetics?id=6221;5,287;15;1.7K;480;734;269;822
6220;SHAKE & SLASH;https://fortnite.gg/cosmetics?id=6220;4,736;15;1.6K;453;633;236;794
6219;TARGETING COMPUTER ONLINE;https://fortnite.gg/cosmetics?id=6219;1,423;96;730;148;191;84;260
6207;NEO'S BULLET TIME;https://fortnite.gg/cosmetics?id=6207;5,506;19;2.7K;437;327;117;409
6206;TRINITY'S KICK;https://fortnite.gg/cosmetics?id=6206;4,054;19;1.8K;369;352;132;440
6186;AMAZING UNMASKING;https://fortnite.gg/cosmetics?id=6186;3,357;31;1.9K;322;243;83;267
6134;FROLIC;https://fortnite.gg/cosmetics?id=6134;9,102;45;8.4K;1.7K;1.7K;799;3.5K
6121;KNIFE TRICKS;https://fortnite.gg/cosmetics?id=6121;3,081;49;2.4K;548;593;252;814
5929;DUNK ON 'EM;https://fortnite.gg/cosmetics?id=5929;7,415;13;3.5K;495;423;145;465
5907;I AIN'T AFRAID;https://fortnite.gg/cosmetics?id=5907;7,461;13;5.7K;573;422;156;546
5866;SUMMONING JUTSU;https://fortnite.gg/cosmetics?id=5866;4,142;30;3.9K;533;389;126;740
5865;RAMEN BREAK;https://fortnite.gg/cosmetics?id=5865;5,408;30;3.8K;573;417;147;702
5851;RISING PHOENIX;https://fortnite.gg/cosmetics?id=5851;2,754;46;1.9K;508;560;236;751
5732;RIM SHOT;https://fortnite.gg/cosmetics?id=5732;2,207;9;1.4K;342;516;190;574
5780;¡QUE NO PANDA EL CÚNICO!;https://fortnite.gg/cosmetics?id=5780;6,419;22;3.9K;528;565;231;1.4K
5733;BUTTER BUDDY;https://fortnite.gg/cosmetics?id=5733;3,078;19;1.6K;406;446;144;402
5734;ZOM-BEAM;https://fortnite.gg/cosmetics?id=5734;908;27;510;92;196;119;403
5697;BROLLY STROLL;https://fortnite.gg/cosmetics?id=5697;3,354;28;1.6K;342;543;210;677
5674;JUST KEEP BREATHIN';https://fortnite.gg/cosmetics?id=5674;2,047;43;1.3K;278;404;153;681
5662;SAND WALK;https://fortnite.gg/cosmetics?id=5662;2,193;22;1.4K;246;586;271;1.3K
4904;LIL' BOUNCE;https://fortnite.gg/cosmetics?id=4904;10,513;21;20.5K;2.8K;1.6K;519;1.9K
5655;SNARE SOLO;https://fortnite.gg/cosmetics?id=5655;8,046;49;7.9K;1.5K;1.7K;679;2.3K
5572;PAGE-TURNER;https://fortnite.gg/cosmetics?id=5572;2,368;9;1.2K;301;536;156;506
5593;EVERYBODY LOVES ME;https://fortnite.gg/cosmetics?id=5593;13,219;58;10K;1.6K;2K;1K;4.8K
5592;LEILT ELOMR;https://fortnite.gg/cosmetics?id=5592;5,350;19;5.1K;877;1.1K;522;2.2K
5461;[INSERT LAUGHTER HERE];https://fortnite.gg/cosmetics?id=5461;2,301;11;1.6K;436;819;246;821
5560;RUSHIN' AROUND;https://fortnite.gg/cosmetics?id=5560;30,912;6;29.6K;2.3K;1.4K;561;2.3K
5546;VENOM UNLEASHED;https://fortnite.gg/cosmetics?id=5546;3,693;21;3.1K;404;229;94;339
5530;THE LOOK;https://fortnite.gg/cosmetics?id=5530;4,434;27;4.1K;614;875;382;2.2K
5457;AND THE CROWD GOES WILD;https://fortnite.gg/cosmetics?id=5457;1,751;8;868;223;497;155;490
5431;SWAY;https://fortnite.gg/cosmetics?id=5431;5,813;29;4.5K;1K;1.6K;740;2.6K
5430;GLOSS;https://fortnite.gg/cosmetics?id=5430;5,322;20;3.6K;710;1.1K;497;2K
5429;STUCK;https://fortnite.gg/cosmetics?id=5429;26,165;2;16.6K;1.3K;811;347;1.8K
5404;ROLLER VIBES;https://fortnite.gg/cosmetics?id=5404;7,653;29;5.2K;775;567;265;1.3K
5428;MIGHTY ANT;https://fortnite.gg/cosmetics?id=5428;3,167;57;3.3K;828;988;447;1.7K
5376;IN DA PARTY;https://fortnite.gg/cosmetics?id=5376;16,936;47;19K;2.1K;1.1K;511;2.8K
5375;GET SCHWIFTY;https://fortnite.gg/cosmetics?id=5375;5,310;89;9.5K;1.4K;1.3K;609;4.5K
5374;BIM BAM BOOM;https://fortnite.gg/cosmetics?id=5374;19,076;72;23.9K;3.3K;1.8K;778;3.4K
5338;BRACELETS OF HEPHAESTUS;https://fortnite.gg/cosmetics?id=5338;1,803;63;776;198;260;89;215
5288;CANNON SPIKE;https://fortnite.gg/cosmetics?id=5288;3,478;26;1.6K;273;178;80;220
5287;FLASH KICK;https://fortnite.gg/cosmetics?id=5287;1,543;26;812;165;204;72;268
5260;CROSSBOUNCE;https://fortnite.gg/cosmetics?id=5260;8,424;36;7K;1.5K;1.9K;781;3.1K
5261;BEAR HUG;https://fortnite.gg/cosmetics?id=5261;12,404;77;16.1K;2.5K;1.3K;464;1.5K
5258;LIGHTS UP;https://fortnite.gg/cosmetics?id=5258;2,190;67;2.1K;614;1.2K;399;1.7K
5259;LIL' FLOATICORN;https://fortnite.gg/cosmetics?id=5259;6,371;40;5.1K;1K;1.1K;455;1.9K
5188;HEY NOW!;https://fortnite.gg/cosmetics?id=5188;13,269;80;16.4K;2.9K;2.1K;869;3.5K
5189;BRING IT AROUND;https://fortnite.gg/cosmetics?id=5189;20,034;60;23.7K;2.3K;1.5K;664;3K
4986;TAKE A 'BOW;https://fortnite.gg/cosmetics?id=4986;3,951;47;7.1K;1.1K;1.7K;959;12.5K
5155;THE SILENCER;https://fortnite.gg/cosmetics?id=5155;5,331;42;3.7K;665;1.1K;487;2.4K
5108;SHORT FUSE;https://fortnite.gg/cosmetics?id=5108;1,497;18;1.7K;277;284;94;309
5107;ROMAN CANDLE;https://fortnite.gg/cosmetics?id=5107;2,429;23;2.5K;674;827;270;884
5146;PUMP UP THE JAM;https://fortnite.gg/cosmetics?id=5146;9,847;38;7.8K;1.6K;2K;814;3.7K
5069;THE MACARENA;https://fortnite.gg/cosmetics?id=5069;17,035;58;16.3K;2.3K;1.6K;624;2.3K
4979;EUREKA!;https://fortnite.gg/cosmetics?id=4979;1,830;8;890;269;591;184;544
4977;ROLLY RIDER;https://fortnite.gg/cosmetics?id=4977;2,559;5;704;183;360;130;460
5066;SWEET VICTORY;https://fortnite.gg/cosmetics?id=5066;2,244;27;852;232;555;293;2.6K
5065;THREE WISE MONKEYS;https://fortnite.gg/cosmetics?id=5065;2,156;27;936;171;502;342;4.7K
4942;BUILD UP;https://fortnite.gg/cosmetics?id=4942;16,281;54;13.2K;2.5K;1.8K;851;3.6K
4905;CHUGGA-CHUGGA;https://fortnite.gg/cosmetics?id=4905;11,516;40;9.2K;1.6K;895;292;1K
4932;SOCKS;https://fortnite.gg/cosmetics?id=4932;18,588;69;18.6K;2.6K;2K;825;3.3K
4755;TEA TIME;https://fortnite.gg/cosmetics?id=4755;3,501;8;990;280;355;108;414
4767;DRIBBLIN';https://fortnite.gg/cosmetics?id=4767;4,823;30;1.3K;321;434;125;460
4762;MY WORLD;https://fortnite.gg/cosmetics?id=4762;24,321;70;28.1K;3.2K;1.7K;695;3.3K
4761;WAKE UP;https://fortnite.gg/cosmetics?id=4761;10,983;56;10.1K;1.8K;1.6K;637;2.5K
4741;GO APE;https://fortnite.gg/cosmetics?id=4741;2,303;89;635;145;177;80;266
4721;SQUASH & STRETCH;https://fortnite.gg/cosmetics?id=4721;6,559;41;8.6K;1K;554;197;894
4711;ONDA ONDA;https://fortnite.gg/cosmetics?id=4711;6,795;36;4.8K;925;1.6K;867;4.2K
4674;GET GRIDDY;https://fortnite.gg/cosmetics?id=4674;49,682;52;96.5K;5.2K;2.6K;1.4K;8K
4646;SWEATY;https://fortnite.gg/cosmetics?id=4646;3,199;41;2.3K;615;1.1K;445;1.3K
4645;SPROING!;https://fortnite.gg/cosmetics?id=4645;3,805;23;1.6K;501;591;187;525
4657;HIT IT;https://fortnite.gg/cosmetics?id=4657;18,896;68;16K;2.1K;1.6K;706;2.8K
4653;HEART-RIZON;https://fortnite.gg/cosmetics?id=4653;6,249;41;1.8K;486;394;207;610
3903;ON YOUR MARK...;https://fortnite.gg/cosmetics?id=3903;1,706;7;480;155;401;166;856
4625;SURVIVORSAULT;https://fortnite.gg/cosmetics?id=4625;3,945;15;1.2K;296;808;409;3.7K
4614;STAFF STAND;https://fortnite.gg/cosmetics?id=4614;4,035;24;1.7K;552;718;224;643
4619;LEAVE THE DOOR OPEN;https://fortnite.gg/cosmetics?id=4619;14,954;41;7.1K;1.1K;1K;520;1.9K
4613;EGG DROP SCOOP;https://fortnite.gg/cosmetics?id=4613;1,908;21;1.5K;497;928;413;1.8K
4573;LIL' OCTANE;https://fortnite.gg/cosmetics?id=4573;8,982;8;5K;789;435;131;477
4561;PHONO FOLLIES;https://fortnite.gg/cosmetics?id=4561;4,319;9;2.1K;311;322;126;433
4560;EXTRACURRICULARMOR;https://fortnite.gg/cosmetics?id=4560;2,081;49;663;152;120;39;149
4563;CHICKEN WING IT;https://fortnite.gg/cosmetics?id=4563;16,818;69;16.1K;2.4K;1.7K;835;4.7K
4552;AMAZING CUBE;https://fortnite.gg/cosmetics?id=4552;2,834;34;2.5K;901;2.1K;751;3.1K
4454;OFFICE CHARIOT;https://fortnite.gg/cosmetics?id=4454;6,968;23;2.1K;552;560;165;438
4453;LUNCH BREAK;https://fortnite.gg/cosmetics?id=4453;5,739;73;4.3K;930;1.3K;478;2.1K
4455;SHANTY FOR A SQUAD;https://fortnite.gg/cosmetics?id=4455;5,816;50;9.1K;1.8K;2.4K;972;5.2K
4428;PULL UP;https://fortnite.gg/cosmetics?id=4428;28,940;17;20.8K;1.9K;944;339;1.5K
4427;XENO MENACE;https://fortnite.gg/cosmetics?id=4427;2,063;49;940;146;142;83;243
4422;BURST CASE SCENARIO;https://fortnite.gg/cosmetics?id=4422;3,661;43;3.8K;878;990;470;2K
4408;SHORYUKEN!;https://fortnite.gg/cosmetics?id=4408;3,070;31;995;167;150;56;163
4407;LIGHTNING KICK!;https://fortnite.gg/cosmetics?id=4407;6,753;31;2.6K;442;209;86;298
4396;JUMBO POPCORN;https://fortnite.gg/cosmetics?id=4396;5,366;34;3.4K;856;885;266;776
4356;ON YOUR MARKS...;https://fortnite.gg/cosmetics?id=4356;1,682;10;631;209;429;159;531
4366;QUICK BITE;https://fortnite.gg/cosmetics?id=4366;6,377;93;3.9K;956;729;259;934
3752;DISTRACTED;https://fortnite.gg/cosmetics?id=3752;2,486;13;697;205;280;92;265
4355;BLOOMIN' BOUQUET;https://fortnite.gg/cosmetics?id=4355;3,483;61;4.2K;1.5K;2K;818;3.2K
4359;WANNA SEE ME;https://fortnite.gg/cosmetics?id=4359;14,975;20;6K;897;843;385;1.8K
4330;GANGNAM STYLE;https://fortnite.gg/cosmetics?id=4330;19,575;98;21.6K;2.8K;2.2K;973;3.2K
4321;PELÉ’S AIR PUNCH;https://fortnite.gg/cosmetics?id=4321;6,022;12;1.9K;307;519;173;935
4288;FANCY FOOTWORK;https://fortnite.gg/cosmetics?id=4288;3,447;47;3K;791;1.2K;449;2.7K
4324;CYBERDYNE SALUTE;https://fortnite.gg/cosmetics?id=4324;3,736;32;1.6K;266;270;96;300
4294;CONTROLLER CREW;https://fortnite.gg/cosmetics?id=4294;7,715;67;5.4K;1.1K;1.3K;632;3.4K
3990;SKIPPER;https://fortnite.gg/cosmetics?id=3990;2,730;12;602;199;390;121;328
3709;BULLY;https://fortnite.gg/cosmetics?id=3709;2,066;11;760;213;577;273;1.2K
4266;DON'T START NOW;https://fortnite.gg/cosmetics?id=4266;19,533;70;13K;2.4K;1.6K;644;2.2K
4261;OUT WITH THE OLD;https://fortnite.gg/cosmetics?id=4261;3,253;4;1.2K;165;148;59;228
3968;SAVAGE;https://fortnite.gg/cosmetics?id=3968;16,601;74;10.5K;2K;1.7K;776;2.8K
3909;PARTY FAVOR;https://fortnite.gg/cosmetics?id=3909;2,935;28;1.2K;457;775;260;941
3877;LIL' WARTHOG;https://fortnite.gg/cosmetics?id=3877;8,260;75;3.7K;630;444;130;399
3987;SING ALONG;https://fortnite.gg/cosmetics?id=3987;6,951;23;1.3K;194;175;58;167
3789;FREEZING BURST;https://fortnite.gg/cosmetics?id=3789;12,286;33;4.5K;437;338;110;434
3995;SMEEZE;https://fortnite.gg/cosmetics?id=3995;8,250;60;4.5K;1.1K;1.7K;629;2.2K
3914;PENALTY;https://fortnite.gg/cosmetics?id=3914;1,430;29;424;124;316;150;715
3848;IT'S GOOD!;https://fortnite.gg/cosmetics?id=3848;1,257;29;379;102;370;155;838
4074;WE ARE VENOM;https://fortnite.gg/cosmetics?id=4074;3,670;105;1.6K;246;173;75;226
4047;TINIEST VIOLIN;https://fortnite.gg/cosmetics?id=4047;3,911;18;1K;288;361;123;436
3938;PWR PUNCH;https://fortnite.gg/cosmetics?id=3938;3,821;77;3.2K;796;1.6K;656;3.6K
3849;JABBA SWITCHWAY;https://fortnite.gg/cosmetics?id=3849;44,007;20;34.1K;2.3K;1.3K;526;2.6K
3805;GO MUFASA;https://fortnite.gg/cosmetics?id=3805;32,241;20;20.1K;1.4K;807;367;1.5K
4091;ZOMBIE SHAMBLES;https://fortnite.gg/cosmetics?id=4091;6,410;1;1.7K;158;234;62;249
4049;TOASTY;https://fortnite.gg/cosmetics?id=4049;2,377;26;1.4K;495;731;206;668
3893;MORPH JUICE;https://fortnite.gg/cosmetics?id=3893;1,027;28;361;76;114;39;133
4039;THE FLOW;https://fortnite.gg/cosmetics?id=4039;6,772;26;4.7K;1K;1.8K;931;6.7K
3919;PICKIN';https://fortnite.gg/cosmetics?id=3919;6,912;21;2.3K;409;309;87;280
3686;BLINDING LIGHTS;https://fortnite.gg/cosmetics?id=3686;13,682;38;8.7K;1.7K;1.4K;545;1.8K
4083;WITCH WAY;https://fortnite.gg/cosmetics?id=4083;4,947;31;3K;686;722;223;712
3745;DAYWALKER'S KATA;https://fortnite.gg/cosmetics?id=3745;2,948;101;2.7K;861;1.8K;792;3.2K
3846;IT'S DYNAMITE!;https://fortnite.gg/cosmetics?id=3846;13,205;89;4.5K;766;470;224;1.6K
3838;I'M DIAMOND;https://fortnite.gg/cosmetics?id=3838;12,181;89;4K;739;457;217;1.5K
3961;ROLLIE;https://fortnite.gg/cosmetics?id=3961;22,926;84;27.2K;3K;1.6K;632;2.7K
3868;LAST FOREVER;https://fortnite.gg/cosmetics?id=3868;18,147;82;15K;2.1K;1.3K;561;2.2K
3822;HERO'S BEACON;https://fortnite.gg/cosmetics?id=3822;3,047;75;587;120;194;90;282
3970;SAY SO;https://fortnite.gg/cosmetics?id=3970;19,472;77;15.8K;2.9K;2K;873;3K
3845;IT'S COMPLICATED;https://fortnite.gg/cosmetics?id=3845;7,297;12;4.4K;408;352;121;403
3942;RAISE THE CUP;https://fortnite.gg/cosmetics?id=3942;5,835;2;3.2K;346;263;83;312
3905;OUT WEST;https://fortnite.gg/cosmetics?id=3905;27,964;25;17.1K;1.6K;867;342;1.2K
4033;TAXI!;https://fortnite.gg/cosmetics?id=4033;1,942;20;555;202;531;183;686
3707;BUCKLE UP;https://fortnite.gg/cosmetics?id=3707;4,767;19;3.3K;445;537;255;903
3672;BALLETIC;https://fortnite.gg/cosmetics?id=3672;4,312;18;1.6K;516;651;332;1.3K
4040;THE RENEGADE;https://fortnite.gg/cosmetics?id=4040;16,588;68;12.4K;2K;1.6K;701;3K
3684;BHANGRA BOOGIE;https://fortnite.gg/cosmetics?id=3684;7,840;30;5.8K;945;919;344;1.3K
3797;GET LOOSE;https://fortnite.gg/cosmetics?id=3797;3,253;22;1.6K;388;627;200;671
3809;GRAND SALUTE;https://fortnite.gg/cosmetics?id=3809;3,742;118;2.2K;637;914;370;1.3K
3963;SACKIN';https://fortnite.gg/cosmetics?id=3963;2,183;31;974;331;680;220;783
4068;WADDLE AWAY;https://fortnite.gg/cosmetics?id=4068;3,201;27;1.7K;485;814;297;1K
3953;RIBBON DANCER;https://fortnite.gg/cosmetics?id=3953;4,389;12;1.2K;296;226;88;237
3697;BOUNCE BERRY;https://fortnite.gg/cosmetics?id=3697;4,290;75;3K;941;1.5K;626;2.9K
3907;PADDLE ROYALE;https://fortnite.gg/cosmetics?id=3907;2,325;10;389;103;155;42;161
4050;TOOSIE SLIDE;https://fortnite.gg/cosmetics?id=4050;21,139;65;19.5K;2.5K;1.6K;576;2.4K
4006;SPIN OUT;https://fortnite.gg/cosmetics?id=4006;1,086;40;256;70;133;48;223
3714;BUTTERFLY KNIFE;https://fortnite.gg/cosmetics?id=3714;1,352;12;329;85;101;33;141
4019;STRUT;https://fortnite.gg/cosmetics?id=4019;2,901;15;1.2K;306;434;136;373
3819;HEAD BANGER;https://fortnite.gg/cosmetics?id=3819;29,719;6;14.6K;1K;747;264;1.5K
3759;DYNAMIC SHUFFLE;https://fortnite.gg/cosmetics?id=3759;7,188;23;3.9K;627;767;353;907
3736;CRAZYBOY;https://fortnite.gg/cosmetics?id=3736;7,768;35;6.3K;1K;1.6K;737;2.5K
3827;HOPPITY;https://fortnite.gg/cosmetics?id=3827;2,328;26;1.2K;349;492;187;787
3972;SCOOTIN';https://fortnite.gg/cosmetics?id=3972;9,437;148;13.2K;2.1K;1.3K;428;1.7K
3725;CHIMICHANGA!;https://fortnite.gg/cosmetics?id=3725;4,945;148;6.9K;1.5K;1.8K;636;2.4K
3690;BOLD STANCE;https://fortnite.gg/cosmetics?id=3690;4,175;29;2.7K;600;775;278;1K
3865;KITE!;https://fortnite.gg/cosmetics?id=3865;2,424;18;877;303;475;180;445
4076;WELL ROUNDED;https://fortnite.gg/cosmetics?id=4076;3,429;21;1.7K;345;387;125;321
3933;PRIMO MOVES;https://fortnite.gg/cosmetics?id=3933;4,973;23;3.3K;769;1.1K;348;1.2K
3967;SASQUATCHIN';https://fortnite.gg/cosmetics?id=3967;2,249;28;1.1K;309;694;295;1.1K
4014;STEAMED;https://fortnite.gg/cosmetics?id=4014;4,043;27;1.9K;623;1.1K;386;1.8K
3915;PHEW!;https://fortnite.gg/cosmetics?id=3915;2,781;30;2.2K;786;1.7K;590;2.3K
3665;ADVANCED MATH;https://fortnite.gg/cosmetics?id=3665;3,889;19;1.7K;392;471;226;836
3910;PARTY HIPS;https://fortnite.gg/cosmetics?id=3910;11,760;53;16.2K;2.1K;1.3K;515;2K
3896;NEVER GONNA;https://fortnite.gg/cosmetics?id=3896;18,823;80;26.4K;2.5K;1.8K;734;2.7K
3784;FOCUSED;https://fortnite.gg/cosmetics?id=3784;4,868;45;3K;964;1.4K;471;1.5K
3943;RAISE THE ROOF;https://fortnite.gg/cosmetics?id=3943;4,233;46;4K;868;1K;332;1.2K
3874;LEAPIN';https://fortnite.gg/cosmetics?id=3874;3,844;28;2.2K;557;772;290;1.2K
3786;FREEMIX;https://fortnite.gg/cosmetics?id=3786;4,034;17;1.8K;278;357;173;704
3975;SHADOW SPAR;https://fortnite.gg/cosmetics?id=3975;2,055;30;1.4K;537;1.3K;527;2.2K
3718;CAP KICK;https://fortnite.gg/cosmetics?id=3718;3,004;33;1.2K;403;701;213;778
