,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae
50,22.74529282251994,0.24395299080635072,0.3706006209055583,0.019878410465205946,1.0,0.1,3,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.7896511018158848,-0.7701714014556961,-0.7720015885582289,-0.7772746972766033,0.008783277224268532,18,0.9814764212038866,0.9823084995026145,0.98226699735305,0.9820173060198503,0.00038283842998471774,18,-0.28863793403963145,-0.28815385718349207,-0.28540382624243665,-0.2873985391551867,0.0014242523895904942,22
51,22.19433657328288,0.1953134776404585,0.39646609624226886,0.021251715829184118,1.0,0.1,3,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-0.7866669849459642,-0.7680911051793897,-0.7717960977344784,-0.7755180626199442,0.008027269948205204,13,0.9816161590652543,0.982403942822928,0.982276436412246,0.9820988461001429,0.0003452579242907115,12,-0.2873052819916855,-0.28646503019092284,-0.2845838805396658,-0.2861180642407581,0.001137774287426697,17
52,11.485838572184244,0.2242945954119521,0.19688129425048828,0.024892969952001704,1.0,0.1,3,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.7957013658360557,-0.7765647454732268,-0.7792359071207763,-0.783834006143353,0.008462050409281188,28,0.981191480452372,0.9820135591454892,0.9819330932055126,0.9817127109344579,0.0003700266688277992,28,-0.2943026826136488,-0.2930967428172777,-0.29080250114461964,-0.29273397552518204,0.0014517845708402158,28
53,11.224220593770346,0.18190859848175636,0.18374975522359213,0.05234393357002297,1.0,0.1,3,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.7946958913304878,-0.7754919633176951,-0.7789139406962924,-0.7830339317814917,0.008363749465669198,25,0.9812389845515596,0.9820632194089396,0.981948019970569,0.9817500746436894,0.000364442532603047,25,-0.2944112415993237,-0.29235016424471166,-0.29070132818007827,-0.2924875780080379,0.001517679435045035,25
54,24.240670760472614,0.931925404630848,0.4497986634572347,0.12541905396003686,1.0,0.1,3,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.7902914418630435,-0.769921994397849,-0.771777600454313,-0.7773303455717352,0.00919613437858976,19,0.9814463669214756,0.9823199558372466,0.9822772859469706,0.9820145362352308,0.0004021338555787706,19,-0.2885044903671383,-0.2877670852792451,-0.2853305791318902,-0.28720071825942456,0.0013562219172303367,21
55,24.944775183995564,0.5038917116415467,0.33380866050720215,0.05387191335289003,1.0,0.1,3,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.7876025993224922,-0.767915615392536,-0.7708746061837066,-0.7754642736329117,0.008667684024978722,11,0.9815724037923453,0.9824119824305868,0.982318733501388,0.9821010399081067,0.0003757356764753953,11,-0.28809681044540786,-0.28638777781532093,-0.28457307992170056,-0.2863525560608098,0.0014387725393357048,18
56,12.895579814910889,0.8079684005752059,0.4185628096262614,0.043810497704476675,1.0,0.1,5,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-0.783171150445562,-0.7692705736013465,-0.7678282653842509,-0.7734233298103864,0.0069178546096286455,5,0.9817791862935004,0.9823498608829034,0.9824582029687076,0.9821957500483705,0.0002978573744738686,5,-0.2777496371874768,-0.2769570260312622,-0.2754627778914042,-0.2767231470367144,0.0009481406007115249,6
57,13.229660749435425,0.1740039388658859,0.43670233090718585,0.038509164607263134,1.0,0.1,5,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.7844841302411564,-0.76691737807682,-0.7678447141041198,-0.7730820741406988,0.008071354719639467,3,0.9817180410021671,0.9824576791286125,0.9824574513860712,0.9822110571722836,0.00034861508952226784,3,-0.27765435710536485,-0.2769113373220761,-0.2758924451281236,-0.27681937985185484,0.0007222306123548316,7
58,19.41414165496826,1.0984187511721804,0.4923975467681885,0.11449418774872794,1.0,0.1,5,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-0.7879911697769599,-0.7721176749869865,-0.7703547464223749,-0.7768211970621071,0.007931086395481957,14,0.9815542164837553,0.9822189713646674,0.9823425731234178,0.9820385869906135,0.00034619882498076733,14,-0.27711402406594454,-0.27666077275031975,-0.27514495824147334,-0.2763065850192459,0.000841978529776764,4
59,23.701457897822063,1.5959678509584398,0.522940476735433,0.030634491917555375,1.0,0.1,5,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-0.7902173039055399,-0.7726441517613459,-0.7705826097110735,-0.7778146884593197,0.008810264518782389,21,0.9814498478245148,0.9821947147248952,0.9823321257952761,0.9819922294482287,0.0003876027346589688,21,-0.27691741495270883,-0.27597586833005605,-0.27513835531913833,-0.2760105462006344,0.0007267118690746185,2
60,13.922286430994669,0.4500880409891852,0.38774895668029785,0.01962099917453482,1.0,0.1,5,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.7833520536618926,-0.7666010858127114,-0.7681845446291236,-0.7727125613679092,0.0075509793034245305,2,0.981770767739028,0.9824721457618841,0.9824419200876036,0.9822282778628386,0.0003237437596703848,2,-0.277719857085077,-0.2766567954670247,-0.2757812557104712,-0.27671930275419093,0.0007926639443957606,5
61,12.093292633692423,0.46928348616156074,0.39360841115315753,0.05521664984719137,1.0,0.1,5,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.7840906406217795,-0.7680008076229378,-0.7673367269148531,-0.77314272505319,0.007746091154874327,4,0.9817363765086482,0.9824080797998057,0.9824806551459488,0.9822083704848009,0.0003350627109067678,4,-0.2777519945983317,-0.277109550312321,-0.2759007706122044,-0.2769207718409524,0.0007674570759516862,8
62,13.465977907180786,1.418547870989014,0.2970627148946126,0.018157728326221926,1.0,0.1,5,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.7886458847565729,-0.7678763414101127,-0.7700239774345095,-0.7755154012003983,0.009325959608803428,12,0.9815235518054848,0.9824137814142648,0.9823577330879995,0.9820983554359164,0.0004070911150158512,13,-0.2772538227958619,-0.27648129137601835,-0.2751104525093969,-0.2762818555604257,0.0008863182384189402,3
63,17.288936138153076,0.27459889587471525,0.4634133179982503,0.01553978539240593,1.0,0.1,5,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.7903510875468466,-0.771489489490981,-0.7724394769595855,-0.7780933513324709,0.008676200853428004,22,0.9814435662182559,0.9822478924497676,0.9822468749115504,0.9819794445265245,0.0003789234133706755,22,-0.27666141258198496,-0.2759680157416923,-0.27511798577521246,-0.2759158046996299,0.0006311819978690329,1
